participant_id	study	ses_id	euler	rater_1	rater_3	rater_4	rater_5	rater_6	across_rater_average	qc_determination
sub-A00065941	NKI	ses-BAS1	-71			1	1	1	1	Pass
sub-A00065974	NKI	ses-FLU1	-154			1	0.75	0.5	0.75	Artifact
sub-A00065975	NKI	ses-FLU1	-32			1	1	1	1	Pass
sub-A00065992	NKI	ses-FLU2	-93			1	1	1	1	Pass
sub-A00065992	NKI	ses-TRT	-117			1	1	1	1	Pass
sub-A00065995	NKI	ses-FLU1	-81			1	0.75	1	0.916666667	Artifact
sub-A00066013	NKI	ses-BAS1	-24			1	1	1	1	Pass
sub-A00066130	NKI	ses-BAS1	-100			1	1	1	1	Pass
sub-A00066154	NKI	ses-FLU1	-87			0.75	0.75	0.25	0.583333333	Artifact
sub-A00066236	NKI	ses-BAS1	-97			1	1	1	1	Pass
sub-A00066237	NKI	ses-FLU2	-112			1	1	0.5	0.833333333	Artifact
sub-A00066246	NKI	ses-BAS1	-70			1	1	1	1	Pass
sub-A00066396	NKI	ses-FLU2	-103			1	1	1	1	Pass
sub-A00066534	NKI	ses-FLU2	-66			1	1	1	1	Pass
sub-A00066572	NKI	ses-FLU1	-53			1	1	1	1	Pass
sub-A00066580	NKI	ses-BAS1	-292			0.25	0.75	0	0.333333333	Artifact
sub-A00066582	NKI	ses-BAS1	-115			1	1	1	1	Pass
sub-A00066589	NKI	ses-FLU2	-89			1	1	1	1	Pass
sub-A00066589	NKI	ses-TRT	-85			1	1	1	1	Pass
sub-A00066784	NKI	ses-BAS1	-183			1	1	1	1	Pass
sub-A00066822	NKI	ses-BAS1	-40			1	1	1	1	Pass
sub-A00066860	NKI	ses-BAS1	-62			1	1	1	1	Pass
sub-A00066926	NKI	ses-BAS1	-50			1	1	1	1	Pass
sub-A00067146	NKI	ses-BAS1	-79			1	1	1	1	Pass
sub-A00073283	NKI	ses-BAS1	-53			1	1	1	1	Pass
sub-A00073303	NKI	ses-FLU1	-61			1	1	1	1	Pass
sub-A00073303	NKI	ses-TRT	-71			1	1	1	1	Pass
sub-A00073525	NKI	ses-FLU2	-68			1	1	1	1	Pass
sub-A00073539	NKI	ses-BAS1	-29			1	1	1	1	Pass
sub-A00073539	NKI	ses-FLU2	-32			1	1	0.75	0.916666667	Artifact
sub-A00073545	NKI	ses-FLU2	-68			1	1	1	1	Pass
sub-A00073600	NKI	ses-BAS1	-49			1	1	1	1	Pass
sub-A00073677	NKI	ses-BAS1	-34			1	1	1	1	Pass
sub-A00073953	NKI	ses-FLU1	-47			1	1	0.5	0.833333333	Artifact
sub-A00074034	NKI	ses-BAS1	-77			1	1	1	1	Pass
sub-A00074034	NKI	ses-TRT	-72			1	1	1	1	Pass
sub-A00074047	NKI	ses-BAS1	-92			1	0.75	0.5	0.75	Artifact
sub-A00074427	NKI	ses-BAS1	-51			1	1	1	1	Pass
sub-A00074427	NKI	ses-FLU1	-56			1	1	1	1	Pass
sub-A00074482	NKI	ses-BAS1	-463			0	0.25	0	0.083333333	Artifact
sub-A00074607	NKI	ses-BAS1	-108			1	0.25	0.75	0.666666667	Artifact
sub-A00074607	NKI	ses-FLU1	-66			1	1	1	1	Pass
sub-A00074607	NKI	ses-FLU2	-128			1	0.75	0	0.583333333	Artifact
sub-A00074657	NKI	ses-FLU2	-46			1	1	1	1	Pass
sub-A00074687	NKI	ses-BAS1	-55			1	1	1	1	Pass
sub-A00074688	NKI	ses-TRT	-68			1	1	1	1	Pass
sub-A00074709	NKI	ses-BAS1	-34			1	1	1	1	Pass
sub-A00074769	NKI	ses-BAS1	-85			1	1	1	1	Pass
sub-A00074793	NKI	ses-BAS1	-64			1	1	1	1	Pass
sub-A00074794	NKI	ses-BAS1	-64			1	1	1	1	Pass
sub-A00074795	NKI	ses-BAS1	-54			1	1	1	1	Pass
sub-A00074808	NKI	ses-FLU2	-44			1	1	0.75	0.916666667	Artifact
sub-A00074942	NKI	ses-FLU2	-42			1	1	1	1	Pass
sub-A00074959	NKI	ses-FLU1	-87			1	1	1	1	Pass
sub-A00074962	NKI	ses-BAS1	-61			1	1	1	1	Pass
sub-A00074962	NKI	ses-FLU1	-54			1	1	1	1	Pass
sub-A00074969	NKI	ses-FLU1	-253			0.5	0.25	0.25	0.333333333	Artifact
sub-A00074977	NKI	ses-BAS1	-47			1	1	0.75	0.916666667	Artifact
sub-A00074977	NKI	ses-FLU2	-39			1	1	1	1	Pass
sub-A00075150	NKI	ses-BAS1	-381			0	0	0	0	Fail
sub-A00075150	NKI	ses-TRT	-139			1	0.75	0.75	0.833333333	Artifact
sub-A00075156	NKI	ses-BAS1	-61			1	1	1	1	Pass
sub-A00075267	NKI	ses-BAS1	-80			1	1	1	1	Pass
sub-A00075361	NKI	ses-FLU1	-149			1	1	0.75	0.916666667	Artifact
sub-A00075362	NKI	ses-BAS1	-204			1	0.75	1	0.916666667	Artifact
sub-A00075653	NKI	ses-FLU2	-66			1	1	1	1	Pass
sub-A00075674	NKI	ses-BAS1	-117			1	1	0.5	0.833333333	Artifact
sub-A00075735	NKI	ses-FLU2	-21			1	1	1	1	Pass
sub-A00075741	NKI	ses-FLU1	-30			1	1	1	1	Pass
sub-A00076546	NKI	ses-FLU1	-29			1	1	1	1	Pass
sub-A00076559	NKI	ses-FLU1	-42			1	1	1	1	Pass
sub-A00076559	NKI	ses-FLU2	-44			1	1	1	1	Pass
sub-A00076574	NKI	ses-FLU1	-174			0.75	0.75	0	0.5	Artifact
sub-A00076574	NKI	ses-TRT	-56			1	1	1	1	Pass
sub-A00076594	NKI	ses-FLU1	-49			1	1	1	1	Pass
sub-A00076751	NKI	ses-FLU1	-220			0.25	0.25	0.25	0.25	Artifact
sub-A00076751	NKI	ses-FLU2	-225			0.75	0.75	0	0.5	Artifact
sub-A00076755	NKI	ses-BAS1	-74			1	1	1	1	Pass
sub-A00076757	NKI	ses-BAS1	-70			1	1	1	1	Pass
sub-A00076759	NKI	ses-FLU1	-72			1	1	1	1	Pass
sub-A00076764	NKI	ses-BAS1	-214			0	0	0	0	Fail
sub-A00076764	NKI	ses-FLU1	-29			1	1	1	1	Pass
sub-A00076775	NKI	ses-FLU1	-31			1	1	1	1	Pass
sub-A00076798	NKI	ses-BAS1	-69			1	1	1	1	Pass
sub-A00077088	NKI	ses-FLU1	-58			1	1	1	1	Pass
sub-A00077095	NKI	ses-BAS1	-45			1	1	1	1	Pass
sub-A00077182	NKI	ses-BAS1	-33			1	1	1	1	Pass
sub-A00077201	NKI	ses-BAS1	-41			1	1	1	1	Pass
sub-A00077203	NKI	ses-BAS1	-49			1	1	1	1	Pass
sub-A00077252	NKI	ses-FLU1	-41			1	1	1	1	Pass
sub-A00077311	NKI	ses-FLU1	-77			1	1	1	1	Pass
sub-A00077395	NKI	ses-BAS1	-49			1	1	1	1	Pass
sub-A00077397	NKI	ses-BAS1	-365			0	0	0	0	Fail
sub-A00077397	NKI	ses-FLU2	-262			1	0.25	0.5	0.583333333	Artifact
sub-A00077412	NKI	ses-BAS1	-68			1	1	1	1	Pass
sub-A00077453	NKI	ses-FLU2	-130			1	1	1	1	Pass
sub-A00077528	NKI	ses-BAS1	-47			1	1	1	1	Pass
sub-A00077573	NKI	ses-BAS1	-55			1	1	1	1	Pass
sub-A00077577	NKI	ses-TRT	-179			1	0.25	0.75	0.666666667	Artifact
sub-A00077585	NKI	ses-FLU1	-78			1	1	1	1	Pass
sub-A00077585	NKI	ses-FLU2	-76			1	1	1	1	Pass
sub-A00077753	NKI	ses-BAS1	-162			1	1	1	1	Pass
sub-A00077753	NKI	ses-FLU1	-73			1	1	1	1	Pass
sub-A00079292	NKI	ses-FLU1	-35			1	1	1	1	Pass
sub-A00079301	NKI	ses-BAS1	-64			1	1	1	1	Pass
sub-A00079302	NKI	ses-BAS1	-51			1	1	1	1	Pass
sub-A00079724	NKI	ses-FLU1	-71			1	1	1	1	Pass
sub-A00079730	NKI	ses-BAS1	-93			1	1	1	1	Pass
sub-A00079730	NKI	ses-FLU2	-119			1	1	1	1	Pass
sub-A00079775	NKI	ses-FLU1	-48			1	1	1	1	Pass
sub-A00079818	NKI	ses-TRT	-87			1	1	1	1	Pass
sub-A00079977	NKI	ses-BAS1	-24			1	1	1	1	Pass
sub-A00080052	NKI	ses-BAS1	-50			1	1	1	1	Pass
sub-A00080453	NKI	ses-BAS1	-53			1	1	1	1	Pass
sub-A00080535	NKI	ses-BAS1	-61			1	1	1	1	Pass
sub-A00080818	NKI	ses-FLU2	-303			0.25	0.5	0	0.25	Artifact
sub-A00080819	NKI	ses-BAS1	-58			1	1	1	1	Pass
sub-A00080819	NKI	ses-FLU1	-52			1	1	1	1	Pass
sub-A00081064	NKI	ses-FLU1	-136			0.75	0.75	0.5	0.666666667	Artifact
sub-A00081071	NKI	ses-FLU1	-65			1	1	1	1	Pass
sub-A00081071	NKI	ses-FLU2	-60			1	1	1	1	Pass
sub-A00081090	NKI	ses-BAS1	-115			1	0.75	0.5	0.75	Artifact
sub-A00081098	NKI	ses-BAS1	-152			1	1	1	1	Pass
sub-A00081123	NKI	ses-FLU1	-25			1	1	0.75	0.916666667	Artifact
sub-A00081126	NKI	ses-BAS1	-101			1	1	1	1	Pass
sub-A00081142	NKI	ses-FLU1	-43			1	1	1	1	Pass
sub-A00081142	NKI	ses-FLU2	-67			1	1	0.5	0.833333333	Artifact
sub-A00081385	NKI	ses-FLU2	-671			0	0.25	0	0.083333333	Artifact
sub-A00081402	NKI	ses-BAS1	-69			1	1	1	1	Pass
sub-A00081476	NKI	ses-FLU1	-41			1	1	1	1	Pass
sub-A00081517	NKI	ses-FLU1	-65			1	1	1	1	Pass
sub-A00081518	NKI	ses-FLU1	-331			0	0	0	0	Fail
sub-A00081552	NKI	ses-BAS1	-70			1	0.5	1	0.833333333	Artifact
sub-A00081719	NKI	ses-BAS1	-78			1	1	1	1	Pass
sub-A00081719	NKI	ses-FLU1	-73			1	1	0.75	0.916666667	Artifact
sub-A00081727	NKI	ses-BAS1	-35			1	1	1	1	Pass
sub-A00081729	NKI	ses-BAS1	-69			1	1	1	1	Pass
sub-A00081785	NKI	ses-BAS1	-63			1	1	1	1	Pass
sub-A00081785	NKI	ses-FLU1	-72			1	1	1	1	Pass
sub-A00081794	NKI	ses-BAS1	-30			1	1	1	1	Pass
sub-A00081794	NKI	ses-FLU1	-39			1	1	1	1	Pass
sub-A00082528	NKI	ses-FLU1	-44			1	1	1	1	Pass
sub-A00082580	NKI	ses-BAS1	-52			1	1	1	1	Pass
sub-A00082580	NKI	ses-FLU1	-48			1	1	1	1	Pass
sub-A00082590	NKI	ses-BAS1	-33			1	1	1	1	Pass
sub-A00082662	NKI	ses-BAS1	-148			1	1	0.5	0.833333333	Artifact
sub-A00082665	NKI	ses-FLU1	-46			1	1	1	1	Pass
sub-A00082672	NKI	ses-BAS1	-246			0.25	0.25	0	0.166666667	Artifact
sub-A00082781	NKI	ses-FLU1	-113			1	1	1	1	Pass
sub-A00082805	NKI	ses-BAS1	-171			1	1	1	1	Pass
sub-A00082805	NKI	ses-TRT	-100			1	1	1	1	Pass
sub-A00082807	NKI	ses-FLU1	-45			1	1	1	1	Pass
sub-A00082943	NKI	ses-FLU1	-126			1	1	1	1	Pass
sub-A00082945	NKI	ses-FLU1	-98			1	1	1	1	Pass
sub-A00082969	NKI	ses-FLU1	-44			1	1	0.75	0.916666667	Artifact
sub-A00083162	NKI	ses-BAS1	-68			1	1	1	1	Pass
sub-A00083419	NKI	ses-FLU1	-38			1	1	1	1	Pass
sub-A00083731	NKI	ses-BAS1	-347			0.5	0.5	0.25	0.416666667	Artifact
sub-A00083731	NKI	ses-FLU1	-85			1	1	1	1	Pass
sub-A00083923	NKI	ses-BAS1	-62			1	1	1	1	Pass
sub-A00083963	NKI	ses-BAS1	-57			1	1	1	1	Pass
sub-A00084901	NKI	ses-BAS1	-38			1	1	1	1	Pass
sub-A00085297	NKI	ses-BAS1	-27			1	1	1	1	Pass
sub-A00085665	NKI	ses-FLU1	-43			1	1	1	1	Pass
sub-A00085743	NKI	ses-FLU1	-60			1	1	1	1	Pass
sub-A00085795	NKI	ses-BAS1	-424			0	0	0	0	Fail
sub-A00085795	NKI	ses-FLU1	-88			0.75	0.5	0.75	0.666666667	Artifact
sub-A00085796	NKI	ses-BAS1	-49			1	1	1	1	Pass
sub-A00085797	NKI	ses-FLU1	-193			1	1	0.25	0.75	Artifact
sub-A00085906	NKI	ses-BAS1	-56			1	1	1	1	Pass
sub-A00085907	NKI	ses-BAS1	-77			1	1	1	1	Pass
sub-A00085927	NKI	ses-FLU1	-34			1	1	1	1	Pass
sub-A00085942	NKI	ses-BAS1	-127			1	0.75	0.75	0.833333333	Artifact
sub-A00085942	NKI	ses-FLU1	-80			1	1	1	1	Pass
sub-A00085942	NKI	ses-TRT	-91			1	1	1	1	Pass
sub-A00085951	NKI	ses-FLU1	-84			1	1	0.75	0.916666667	Artifact
sub-A00086259	NKI	ses-BAS1	-60			1	1	1	1	Pass
sub-A00008326	NKI	ses-BAS1	-34	1			1		1	Pass
sub-A00018030	NKI	ses-FLU1	-174	1			0.75		0.875	Artifact
sub-A00021039	NKI	ses-BAS1	-62	1			1		1	Pass
sub-A00027159	NKI	ses-BAS1	-115	1			1		1	Pass
sub-A00028152	NKI	ses-BAS1	-50	1			1		1	Pass
sub-A00028184	NKI	ses-BAS1	-70	1			1		1	Pass
sub-A00028185	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00028339	NKI	ses-BAS2	-143	1			1		1	Pass
sub-A00028339	NKI	ses-FLU1	-72	1			1		1	Pass
sub-A00028399	NKI	ses-BAS1	-56	1			1		1	Pass
sub-A00028468	NKI	ses-BAS1	-55	1			1		1	Pass
sub-A00028605	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00028606	NKI	ses-BAS1	-65	1			1		1	Pass
sub-A00028754	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00028754	NKI	ses-BAS2	-31	1			1		1	Pass
sub-A00028784	NKI	ses-BAS1	-49	1			1		1	Pass
sub-A00028845	NKI	ses-BAS1	-156	1			1		1	Pass
sub-A00028994	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00028995	NKI	ses-BAS1	-25	1			1		1	Pass
sub-A00029126	NKI	ses-BAS1	-71	1			1		1	Pass
sub-A00029219	NKI	ses-BAS1	-123	1			1		1	Pass
sub-A00031217	NKI	ses-BAS1	-69	1			1		1	Pass
sub-A00031410	NKI	ses-BAS1	-65	1			1		1	Pass
sub-A00031411	NKI	ses-BAS1	-158	0.75			0.75		0.75	Artifact
sub-A00031452	NKI	ses-BAS1	-90	1			1		1	Pass
sub-A00031452	NKI	ses-BAS2	-351	0.75			0.5		0.625	Artifact
sub-A00031625	NKI	ses-BAS1	-30	1			1		1	Pass
sub-A00031683	NKI	ses-BAS1	-71	1			1		1	Pass
sub-A00031794	NKI	ses-FLU1	-63	1			1		1	Pass
sub-A00031881	NKI	ses-TRT	-91	1			1		1	Pass
sub-A00032008	NKI	ses-BAS1	-282	0.5			0.75		0.625	Artifact
sub-A00032875	NKI	ses-BAS2	-58	1			1		1	Pass
sub-A00032876	NKI	ses-BAS1	-35	1			1		1	Pass
sub-A00033231	NKI	ses-BAS1	-87	1			1		1	Pass
sub-A00033640	NKI	ses-BAS1	-65	1			1		1	Pass
sub-A00033643	NKI	ses-BAS1	-53	1			1		1	Pass
sub-A00033647	NKI	ses-BAS1	-73	1			1		1	Pass
sub-A00033714	NKI	ses-FLU1	-74	1			1		1	Pass
sub-A00033714	NKI	ses-FLU2	-76	1			1		1	Pass
sub-A00033752	NKI	ses-BAS1	-73	1			1		1	Pass
sub-A00033834	NKI	ses-BAS1	-39	1			1		1	Pass
sub-A00033849	NKI	ses-BAS1	-34	1			1		1	Pass
sub-A00034350	NKI	ses-TRT	-64	1			1		1	Pass
sub-A00034827	NKI	ses-BAS1	-69	1			1		1	Pass
sub-A00034987	NKI	ses-BAS1	-33	1			1		1	Pass
sub-A00035036	NKI	ses-BAS1	-90	1			1		1	Pass
sub-A00035072	NKI	ses-BAS1	-24	1			1		1	Pass
sub-A00035072	NKI	ses-BAS2	-27	1			1		1	Pass
sub-A00035291	NKI	ses-FLU1	-94	1			1		1	Pass
sub-A00035364	NKI	ses-FLU1	-99	1			1		1	Pass
sub-A00035377	NKI	ses-FLU2	-66	1			1		1	Pass
sub-A00035504	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00035561	NKI	ses-FLU1	-128	1			1		1	Pass
sub-A00035827	NKI	ses-BAS2	-46	1			1		1	Pass
sub-A00035840	NKI	ses-BAS1	-37	1			1		1	Pass
sub-A00035940	NKI	ses-FLU1	-57	1			1		1	Pass
sub-A00035941	NKI	ses-BAS1	-72	1			1		1	Pass
sub-A00035945	NKI	ses-FLU1	-189	0.75			1		0.875	Artifact
sub-A00035960	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00037122	NKI	ses-BAS1	-68	1			1		1	Pass
sub-A00037125	NKI	ses-BAS1	-172	1			1		1	Pass
sub-A00037126	NKI	ses-BAS1	-91	1			1		1	Pass
sub-A00037170	NKI	ses-BAS1	-54	1			1		1	Pass
sub-A00037198	NKI	ses-BAS1	-40	1			1		1	Pass
sub-A00037229	NKI	ses-BAS2	-49	1			1		1	Pass
sub-A00037244	NKI	ses-BAS1	-94	1			1		1	Pass
sub-A00037377	NKI	ses-BAS1	-56	1			1		1	Pass
sub-A00037457	NKI	ses-BAS1	-63	1			1		1	Pass
sub-A00037483	NKI	ses-BAS1	-228	1			0.75		0.875	Artifact
sub-A00038189	NKI	ses-BAS1	-55	1			1		1	Pass
sub-A00038414	NKI	ses-BAS1	-66	1			1		1	Pass
sub-A00038414	NKI	ses-FLU1	-63	1			1		1	Pass
sub-A00038603	NKI	ses-BAS1	-132	1			1		1	Pass
sub-A00038642	NKI	ses-BAS1	-55	1			1		1	Pass
sub-A00038805	NKI	ses-BAS1	-101	1			1		1	Pass
sub-A00038806	NKI	ses-FLU1	-61	1			1		1	Pass
sub-A00038998	NKI	ses-BAS2	-63	1			1		1	Pass
sub-A00039040	NKI	ses-BAS1	-110	1			1		1	Pass
sub-A00039118	NKI	ses-BAS1	-32	1			1		1	Pass
sub-A00039249	NKI	ses-BAS1	-23	1			1		1	Pass
sub-A00039353	NKI	ses-BAS1	-51	1			1		1	Pass
sub-A00039353	NKI	ses-BAS2	-31	1			1		1	Pass
sub-A00039391	NKI	ses-BAS2	-36	1			1		1	Pass
sub-A00039391	NKI	ses-FLU1	-47	1			1		1	Pass
sub-A00039560	NKI	ses-BAS2	-60	1			1		1	Pass
sub-A00039560	NKI	ses-FLU2	-41	1			1		1	Pass
sub-A00039593	NKI	ses-FLU1	-50	1			1		1	Pass
sub-A00039951	NKI	ses-FLU1	-59	1			1		1	Pass
sub-A00039952	NKI	ses-BAS1	-89	1			1		1	Pass
sub-A00039988	NKI	ses-BAS1	-83	1			1		1	Pass
sub-A00040054	NKI	ses-BAS1	-315	1			0.75		0.875	Artifact
sub-A00040091	NKI	ses-BAS1	-73	1			1		1	Pass
sub-A00040116	NKI	ses-BAS1	-30	1			1		1	Pass
sub-A00040117	NKI	ses-BAS1	-105	1			1		1	Pass
sub-A00040117	NKI	ses-TRT	-408	0.25			0.5		0.375	Artifact
sub-A00040174	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00040311	NKI	ses-BAS1	-71	1			1		1	Pass
sub-A00040312	NKI	ses-BAS2	-96	1			1		1	Pass
sub-A00040383	NKI	ses-BAS1	-54	1			1		1	Pass
sub-A00040440	NKI	ses-BAS1	-193	0.5			0.5		0.5	Artifact
sub-A00040517	NKI	ses-BAS1	-44	1			1		1	Pass
sub-A00040567	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00040573	NKI	ses-BAS1	-48	1			1		1	Pass
sub-A00040580	NKI	ses-BAS2	-84	1			1		1	Pass
sub-A00040594	NKI	ses-BAS1	-57	1			1		1	Pass
sub-A00040628	NKI	ses-BAS1	-47	1			1		1	Pass
sub-A00040678	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00040740	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00040798	NKI	ses-BAS1	-100	1			1		1	Pass
sub-A00040798	NKI	ses-TRT	-93	1			1		1	Pass
sub-A00041049	NKI	ses-BAS1	-58	1			1		1	Pass
sub-A00041540	NKI	ses-BAS1	-38	1			1		1	Pass
sub-A00043240	NKI	ses-BAS1	-60	1			1		1	Pass
sub-A00043240	NKI	ses-TRT	-62	1			1		1	Pass
sub-A00043283	NKI	ses-BAS1	-72	1			1		1	Pass
sub-A00043384	NKI	ses-BAS1	-25	1			1		1	Pass
sub-A00043450	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00043520	NKI	ses-BAS1	-65	1			1		1	Pass
sub-A00043758	NKI	ses-BAS1	-34	1			1		1	Pass
sub-A00043762	NKI	ses-BAS2	-49	1			1		1	Pass
sub-A00044084	NKI	ses-FLU1	-45	1			1		1	Pass
sub-A00044130	NKI	ses-BAS1	-48	1			1		1	Pass
sub-A00044154	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00044291	NKI	ses-BAS1	-59	1			1		1	Pass
sub-A00044345	NKI	ses-BAS1	-31	1			1		1	Pass
sub-A00044410	NKI	ses-BAS1	-78	1			1		1	Pass
sub-A00045590	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00050742	NKI	ses-BAS1	-25	1			1		1	Pass
sub-A00050848	NKI	ses-FLU2	-81	1			1		1	Pass
sub-A00050911	NKI	ses-BAS1	-101	1			1		1	Pass
sub-A00050998	NKI	ses-BAS1	-39	1			1		1	Pass
sub-A00051477	NKI	ses-BAS1	-56	1			1		1	Pass
sub-A00051513	NKI	ses-BAS1	-46	1			1		1	Pass
sub-A00051603	NKI	ses-BAS1	-68	1			1		1	Pass
sub-A00051690	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00051835	NKI	ses-FLU2	-34	1			1		1	Pass
sub-A00051925	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00052069	NKI	ses-FLU1	-64	1			1		1	Pass
sub-A00052117	NKI	ses-BAS2	-40	1			1		1	Pass
sub-A00052126	NKI	ses-BAS1	-68	1			1		1	Pass
sub-A00052165	NKI	ses-TRT	-127	0.5			0.75		0.625	Artifact
sub-A00052182	NKI	ses-FLU1	-155	1			1		1	Pass
sub-A00052234	NKI	ses-BAS1	-69	1			1		1	Pass
sub-A00052319	NKI	ses-BAS1	-21	1			1		1	Pass
sub-A00052461	NKI	ses-BAS1	-92	1			1		1	Pass
sub-A00052461	NKI	ses-FLU2	-50	1			1		1	Pass
sub-A00052613	NKI	ses-BAS1	-263	0.75			0		0.375	Artifact
sub-A00053202	NKI	ses-FLU1	-22	1			1		1	Pass
sub-A00053202	NKI	ses-FLU2	-26	1			1		1	Pass
sub-A00053203	NKI	ses-BAS1	-83	1			1		1	Pass
sub-A00053320	NKI	ses-FLU2	-117	1			1		1	Pass
sub-A00053390	NKI	ses-TRT	-49	1			1		1	Pass
sub-A00053474	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00053576	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00053625	NKI	ses-BAS1	-59	1			1		1	Pass
sub-A00053949	NKI	ses-FLU1	-147	1			1		1	Pass
sub-A00054173	NKI	ses-BAS1	-57	1			1		1	Pass
sub-A00054532	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00054578	NKI	ses-BAS1	-107	1			1		1	Pass
sub-A00054581	NKI	ses-TRT	-79	1			1		1	Pass
sub-A00054895	NKI	ses-FLU1	-40	1			1		1	Pass
sub-A00054914	NKI	ses-BAS1	-37	1			1		1	Pass
sub-A00055262	NKI	ses-BAS1	-247	0			1		0.5	Artifact
sub-A00055267	NKI	ses-FLU2	-88	1			1		1	Pass
sub-A00055353	NKI	ses-BAS1	-65	1			1		1	Pass
sub-A00055447	NKI	ses-BAS1	-37	1			1		1	Pass
sub-A00055541	NKI	ses-BAS1	-253	0.5			0.25		0.375	Artifact
sub-A00055763	NKI	ses-BAS2	-48	1			1		1	Pass
sub-A00055765	NKI	ses-BAS1	-332	0.25			0.25		0.25	Artifact
sub-A00055903	NKI	ses-TRT	-65	1			1		1	Pass
sub-A00055907	NKI	ses-BAS1	-695	0			0		0	Fail
sub-A00055921	NKI	ses-FLU2	-67	1			1		1	Pass
sub-A00055921	NKI	ses-TRT	-71	1			1		1	Pass
sub-A00055946	NKI	ses-FLU2	-139	1			1		1	Pass
sub-A00056020	NKI	ses-TRT	-205	1			1		1	Pass
sub-A00056138	NKI	ses-FLU1	-55	1			1		1	Pass
sub-A00056198	NKI	ses-BAS1	-109	1			1		1	Pass
sub-A00056198	NKI	ses-FLU1	-81	1			1		1	Pass
sub-A00056307	NKI	ses-BAS1	-119	1			1		1	Pass
sub-A00056372	NKI	ses-BAS1	-62	1			1		1	Pass
sub-A00056420	NKI	ses-FLU1	-68	1			1		1	Pass
sub-A00056420	NKI	ses-FLU2	-133	1			1		1	Pass
sub-A00056420	NKI	ses-TRT	-133	1			1		1	Pass
sub-A00056453	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00056628	NKI	ses-BAS1	-79	1			1		1	Pass
sub-A00056679	NKI	ses-FLU1	-85	1			1		1	Pass
sub-A00056746	NKI	ses-FLU2	-94	1			1		1	Pass
sub-A00056830	NKI	ses-BAS1	-76	1			1		1	Pass
sub-A00056898	NKI	ses-BAS1	-35	1			1		1	Pass
sub-A00057005	NKI	ses-BAS1	-95	1			1		1	Pass
sub-A00057076	NKI	ses-FLU1	-88	1			1		1	Pass
sub-A00057076	NKI	ses-FLU2	-98	1			1		1	Pass
sub-A00057405	NKI	ses-BAS1	-55	1			1		1	Pass
sub-A00057480	NKI	ses-FLU1	-111	1			1		1	Pass
sub-A00057725	NKI	ses-BAS1	-130	1			1		1	Pass
sub-A00057726	NKI	ses-TRT	-72	1			1		1	Pass
sub-A00057809	NKI	ses-FLU1	-64	1			1		1	Pass
sub-A00057862	NKI	ses-TRT	-50	1			1		1	Pass
sub-A00057863	NKI	ses-TRT	-298	0.25			0.5		0.375	Artifact
sub-A00058004	NKI	ses-TRT	-106	1			1		1	Pass
sub-A00058060	NKI	ses-BAS1	-104	1			1		1	Pass
sub-A00058215	NKI	ses-BAS1	-110	1			1		1	Pass
sub-A00058215	NKI	ses-FLU2	-98	1			1		1	Pass
sub-A00058215	NKI	ses-TRT	-112	1			1		1	Pass
sub-A00058503	NKI	ses-BAS1	-32	1			1		1	Pass
sub-A00058503	NKI	ses-BAS2	-39	1			1		1	Pass
sub-A00058516	NKI	ses-BAS1	-208	1			1		1	Pass
sub-A00059325	NKI	ses-TRT	-76	1			1		1	Pass
sub-A00059344	NKI	ses-FLU2	-115	0.75			1		0.875	Artifact
sub-A00059664	NKI	ses-BAS1	-59	1			1		1	Pass
sub-A00059734	NKI	ses-BAS1	-471	0.5			0.5		0.5	Artifact
sub-A00059845	NKI	ses-BAS1	-84	1			1		1	Pass
sub-A00059935	NKI	ses-BAS1	-30	1			1		1	Pass
sub-A00060093	NKI	ses-BAS1	-33	1			1		1	Pass
sub-A00060170	NKI	ses-BAS1	-80	1			1		1	Pass
sub-A00060184	NKI	ses-BAS1	-120	1			1		1	Pass
sub-A00060259	NKI	ses-BAS1	-59	1			1		1	Pass
sub-A00060280	NKI	ses-FLU1	-69	1			1		1	Pass
sub-A00060306	NKI	ses-BAS1	-163	1			1		1	Pass
sub-A00060431	NKI	ses-BAS1	-61	1			1		1	Pass
sub-A00060472	NKI	ses-TRT	-61	1			1		1	Pass
sub-A00060480	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00060493	NKI	ses-TRT	-116	1			1		1	Pass
